"UU2020";"UU2020lib";"TUU2017";"TDUU2017";"TYPE_UU2020";"NB_COM";"UU2020libNCC";"REG_dom";"DEP_dom";"DEPshort_dom";"regdep"
"33215";"Portets";2;22;2;5;"PORTETS";"75";"33";"33-Gir";"NAQ/33-Gir"
"33216";"Saint-Macaire";2;22;2;8;"SAINT MACAIRE";"75";"33";"33-Gir";"NAQ/33-Gir"
"33217";"Mios";2;22;1;1;"MIOS";"75";"33";"33-Gir";"NAQ/33-Gir"
"33301";"Cézac";3;31;2;6;"CEZAC";"75";"33";"33-Gir";"NAQ/33-Gir"
"33302";"Blaye";3;31;2;9;"BLAYE";"75";"33";"33-Gir";"NAQ/33-Gir"
"33303";"Coutras";3;31;2;3;"COUTRAS";"75";"33";"33-Gir";"NAQ/33-Gir"
"33304";"Langon";3;31;2;6;"LANGON";"75";"33";"33-Gir";"NAQ/33-Gir"
"33305";"Andernos-les-Bains";3;32;2;2;"ANDERNOS LES BAINS";"75";"33";"33-Gir";"NAQ/33-Gir"
"33306";"Biganos";3;32;2;2;"BIGANOS";"75";"33";"33-Gir";"NAQ/33-Gir"
"33401";"Libourne";4;43;2;10;"LIBOURNE";"75";"33";"33-Gir";"NAQ/33-Gir"
"33501";"La Teste-de-Buch-Arcachon";5;51;2;4;"LA TESTE DE BUCH ARCACHON";"75";"33";"33-Gir";"NAQ/33-Gir"
"33701";"Bordeaux";7;73;2;73;"BORDEAUX";"75";"33";"33-Gir";"NAQ/33-Gir"
"34000";"Communes hors unité urbaine du département 34";0;0;0;200;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 34";"76";"34";"34-Hér";"OCC/34-Hér"
"34101";"Les Matelles";1;11;1;1;"LES MATELLES";"76";"34";"34-Hér";"OCC/34-Hér"
"34102";"Le Pouget";1;11;1;1;"LE POUGET";"76";"34";"34-Hér";"OCC/34-Hér"
"34103";"Valergues";1;11;1;1;"VALERGUES";"76";"34";"34-Hér";"OCC/34-Hér"
"34104";"Maureilhan";1;11;1;1;"MAUREILHAN";"76";"34";"34-Hér";"OCC/34-Hér"
"34105";"Bassan";1;11;1;1;"BASSAN";"76";"34";"34-Hér";"OCC/34-Hér"
"34106";"Roujan";1;11;1;1;"ROUJAN";"76";"34";"34-Hér";"OCC/34-Hér"
"34107";"Loupian";1;11;1;1;"LOUPIAN";"76";"34";"34-Hér";"OCC/34-Hér"
"34108";"Saint-Bauzille-de-Putois";1;11;2;2;"SAINT BAUZILLE DE PUTOIS";"76";"34";"34-Hér";"OCC/34-Hér"
"34109";"Saint-Pargoire";1;11;1;1;"SAINT PARGOIRE";"76";"34";"34-Hér";"OCC/34-Hér"
"34110";"Cessenon-sur-Orb";1;11;1;1;"CESSENON SUR ORB";"76";"34";"34-Hér";"OCC/34-Hér"
"34111";"Pomérols";1;11;1;1;"POMEROLS";"76";"34";"34-Hér";"OCC/34-Hér"
"34112";"Olargues";1;11;2;6;"OLARGUES";"76";"34";"34-Hér";"OCC/34-Hér"
"34113";"Colombiers";1;11;1;1;"COLOMBIERS";"76";"34";"34-Hér";"OCC/34-Hér"
"34114";"Saint-Drézéry";1;12;1;1;"SAINT DREZERY";"76";"34";"34-Hér";"OCC/34-Hér"
"34115";"Vailhauquès";1;12;1;1;"VAILHAUQUES";"76";"34";"34-Hér";"OCC/34-Hér"
"34116";"Caux";1;12;1;1;"CAUX";"76";"34";"34-Hér";"OCC/34-Hér"
"34117";"Cers";1;12;1;1;"CERS";"76";"34";"34-Hér";"OCC/34-Hér"
"34118";"Mudaison";1;12;1;1;"MUDAISON";"76";"34";"34-Hér";"OCC/34-Hér"
"34119";"Saint-Martin-de-Londres";1;12;1;1;"SAINT MARTIN DE LONDRES";"76";"34";"34-Hér";"OCC/34-Hér"
"34120";"Montblanc";1;12;1;1;"MONTBLANC";"76";"34";"34-Hér";"OCC/34-Hér"
"34121";"Puisserguier";1;12;1;1;"PUISSERGUIER";"76";"34";"34-Hér";"OCC/34-Hér"
"34122";"Aniane";1;12;1;1;"ANIANE";"76";"34";"34-Hér";"OCC/34-Hér"
"34123";"Thézan-lès-Béziers";1;12;1;1;"THEZAN LES BEZIERS";"76";"34";"34-Hér";"OCC/34-Hér"
"34124";"Murviel-lès-Béziers";1;13;1;1;"MURVIEL LES BEZIERS";"76";"34";"34-Hér";"OCC/34-Hér"
"34125";"Lansargues";1;13;1;1;"LANSARGUES";"76";"34";"34-Hér";"OCC/34-Hér"
"34126";"Portiragnes";1;13;1;1;"PORTIRAGNES";"76";"34";"34-Hér";"OCC/34-Hér"
"34127";"Capestang";1;13;1;1;"CAPESTANG";"76";"34";"34-Hér";"OCC/34-Hér"
"34128";"Lespignan";1;13;1;1;"LESPIGNAN";"76";"34";"34-Hér";"OCC/34-Hér"
"34129";"Saint-Aunès";1;13;1;1;"SAINT AUNES";"76";"34";"34-Hér";"OCC/34-Hér"
"34130";"Canet";1;13;1;1;"CANET";"76";"34";"34-Hér";"OCC/34-Hér"
"34131";"Montarnaud";1;13;1;1;"MONTARNAUD";"76";"34";"34-Hér";"OCC/34-Hér"
"34132";"Villeveyrac";1;13;1;1;"VILLEVEYRAC";"76";"34";"34-Hér";"OCC/34-Hér"
"34133";"Beaulieu";1;13;2;2;"BEAULIEU";"76";"34";"34-Hér";"OCC/34-Hér"
"34134";"Montady";1;13;1;1;"MONTADY";"76";"34";"34-Hér";"OCC/34-Hér"
"34135";"Paulhan";1;13;1;1;"PAULHAN";"76";"34";"34-Hér";"OCC/34-Hér"
"34136";"Nissan-lez-Enserune";1;13;1;1;"NISSAN LEZ ENSERUNE";"76";"34";"34-Hér";"OCC/34-Hér"
"34137";"Montagnac";1;14;1;1;"MONTAGNAC";"76";"34";"34-Hér";"OCC/34-Hér"
"34138";"Sussargues";1;14;2;2;"SUSSARGUES";"76";"34";"34-Hér";"OCC/34-Hér"
"34139";"Magalas";1;14;2;2;"MAGALAS";"76";"34";"34-Hér";"OCC/34-Hér"
"34140";"Saint-Mathieu-de-Tréviers";1;14;1;1;"SAINT MATHIEU DE TREVIERS";"76";"34";"34-Hér";"OCC/34-Hér"
"34141";"Servian";1;14;1;1;"SERVIAN";"76";"34";"34-Hér";"OCC/34-Hér"
"34142";"Cazouls-lès-Béziers";1;14;1;1;"CAZOULS LES BEZIERS";"76";"34";"34-Hér";"OCC/34-Hér"
"34201";"Florensac";2;21;1;1;"FLORENSAC";"76";"34";"34-Hér";"OCC/34-Hér"
"34202";"Saint-Georges-d'Orques";2;21;1;1;"SAINT GEORGES D ORQUES";"76";"34";"34-Hér";"OCC/34-Hér"
"34203";"Vias";2;21;1;1;"VIAS";"76";"34";"34-Hér";"OCC/34-Hér"
"34204";"Saint-André-de-Sangonis";2;21;1;1;"SAINT ANDRE DE SANGONIS";"76";"34";"34-Hér";"OCC/34-Hér"
"34205";"Palavas-les-Flots";2;21;1;1;"PALAVAS LES FLOTS";"76";"34";"34-Hér";"OCC/34-Hér"
"34206";"Castries";2;21;1;1;"CASTRIES";"76";"34";"34-Hér";"OCC/34-Hér"
"34207";"Gignac";2;21;1;1;"GIGNAC";"76";"34";"34-Hér";"OCC/34-Hér"
"34208";"Mireval";2;21;2;2;"MIREVAL";"76";"34";"34-Hér";"OCC/34-Hér"
"34209";"Pignan";2;22;1;1;"PIGNAN";"76";"34";"34-Hér";"OCC/34-Hér"
"34210";"Bessan";2;22;2;2;"BESSAN";"76";"34";"34-Hér";"OCC/34-Hér"
"34211";"Marseillan";2;22;1;1;"MARSEILLAN";"76";"34";"34-Hér";"OCC/34-Hér"
"34212";"Ganges";2;22;2;4;"GANGES";"76";"34";"34-Hér";"OCC/34-Hér"
"34213";"Pézenas";2;22;1;1;"PEZENAS";"76";"34";"34-Hér";"OCC/34-Hér"
"34214";"Cournonterral";2;22;2;2;"COURNONTERRAL";"76";"34";"34-Hér";"OCC/34-Hér"
"34215";"Lodève";2;22;2;8;"LODEVE";"76";"34";"34-Hér";"OCC/34-Hér"
"34301";"Clermont-l'Hérault";3;31;2;3;"CLERMONT L HERAULT";"76";"34";"34-Hér";"OCC/34-Hér"
"34302";"Baillargues";3;31;2;2;"BAILLARGUES";"76";"34";"34-Hér";"OCC/34-Hér"
"34303";"Mèze";3;31;1;1;"MEZE";"76";"34";"34-Hér";"OCC/34-Hér"
"34304";"Bédarieux";3;31;2;9;"BEDARIEUX";"76";"34";"34-Hér";"OCC/34-Hér"
"34305";"Sérignan";3;32;2;3;"SERIGNAN";"76";"34";"34-Hér";"OCC/34-Hér"
"34306";"Mauguio";3;32;1;1;"MAUGUIO";"76";"34";"34-Hér";"OCC/34-Hér"
"34401";"Agde";4;42;1;1;"AGDE";"76";"34";"34-Hér";"OCC/34-Hér"
"34501";"Sète";5;52;2;7;"SETE";"76";"34";"34-Hér";"OCC/34-Hér"
"34502";"Béziers";5;52;2;5;"BEZIERS";"76";"34";"34-Hér";"OCC/34-Hér"
"34701";"Montpellier";7;72;2;22;"MONTPELLIER";"76";"34";"34-Hér";"OCC/34-Hér"
"35000";"Communes hors unité urbaine du département 35";0;0;0;238;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 35";"53";"35";"35-IeV";"BRE/35-IeV"
"35101";"Chevaigné";1;11;1;1;"CHEVAIGNE";"53";"35";"35-IeV";"BRE/35-IeV"
"35102";"Montreuil-sur-Ille";1;11;1;1;"MONTREUIL SUR ILLE";"53";"35";"35-IeV";"BRE/35-IeV"
"35103";"La Fresnais";1;12;1;1;"LA FRESNAIS";"53";"35";"35-IeV";"BRE/35-IeV"
"35104";"Saint-Jouan-des-Guérets";1;12;1;1;"SAINT JOUAN DES GUERETS";"53";"35";"35-IeV";"BRE/35-IeV"
"35105";"Plerguer";1;12;1;1;"PLERGUER";"53";"35";"35-IeV";"BRE/35-IeV"
"35106";"Crevin";1;12;1;1;"CREVIN";"53";"35";"35-IeV";"BRE/35-IeV"
"35107";"Saint-Erblon";1;13;1;1;"SAINT ERBLON";"53";"35";"35-IeV";"BRE/35-IeV"
"35108";"Nouvoitou";1;13;1;1;"NOUVOITOU";"53";"35";"35-IeV";"BRE/35-IeV"
"35109";"Bourg-des-Comptes";1;13;1;1;"BOURG DES COMPTES";"53";"35";"35-IeV";"BRE/35-IeV"
"35110";"Corps-Nuds";1;13;1;1;"CORPS NUDS";"53";"35";"35-IeV";"BRE/35-IeV"
"35111";"Louvigné-du-Désert";1;13;1;1;"LOUVIGNE DU DESERT";"53";"35";"35-IeV";"BRE/35-IeV"
"35112";"Breteil";1;13;1;1;"BRETEIL";"53";"35";"35-IeV";"BRE/35-IeV"
"35113";"Tinténiac";1;13;1;1;"TINTENIAC";"53";"35";"35-IeV";"BRE/35-IeV"
"35114";"Servon-sur-Vilaine";1;13;1;1;"SERVON SUR VILAINE";"53";"35";"35-IeV";"BRE/35-IeV"
"35115";"Pipriac";1;13;1;1;"PIPRIAC";"53";"35";"35-IeV";"BRE/35-IeV"
"35116";"Saint-Aubin-d'Aubigné";1;13;1;1;"SAINT AUBIN D AUBIGNE";"53";"35";"35-IeV";"BRE/35-IeV"
"35117";"Saint-Aubin-du-Cormier";1;13;1;1;"SAINT AUBIN DU CORMIER";"53";"35";"35-IeV";"BRE/35-IeV"
"35118";"Romillé";1;13;1;1;"ROMILLE";"53";"35";"35-IeV";"BRE/35-IeV"
"35119";"Romagné";1;13;2;2;"ROMAGNE";"53";"35";"35-IeV";"BRE/35-IeV"
"35120";"Miniac-Morvan";1;13;1;1;"MINIAC MORVAN";"53";"35";"35-IeV";"BRE/35-IeV"
"35121";"Plélan-le-Grand";1;13;1;1;"PLELAN LE GRAND";"53";"35";"35-IeV";"BRE/35-IeV"
"35122";"Chavagne";1;14;1;1;"CHAVAGNE";"53";"35";"35-IeV";"BRE/35-IeV"
"35123";"Saint-Méloir-des-Ondes";1;14;1;1;"SAINT MELOIR DES ONDES";"53";"35";"35-IeV";"BRE/35-IeV"
"35124";"Bourgbarré";1;14;1;1;"BOURGBARRE";"53";"35";"35-IeV";"BRE/35-IeV"
"35125";"Goven";1;14;1;1;"GOVEN";"53";"35";"35-IeV";"BRE/35-IeV"
"35126";"Argentré-du-Plessis";1;14;1;1;"ARGENTRE DU PLESSIS";"53";"35";"35-IeV";"BRE/35-IeV"
"35127";"La Bouëxière";1;14;1;1;"LA BOUEXIERE";"53";"35";"35-IeV";"BRE/35-IeV"
"35128";"Iffendic";1;14;1;1;"IFFENDIC";"53";"35";"35-IeV";"BRE/35-IeV"
"35129";"Orgères";1;14;1;1;"ORGERES";"53";"35";"35-IeV";"BRE/35-IeV"
"35130";"Maen Roch";1;14;1;1;"MAEN ROCH";"53";"35";"35-IeV";"BRE/35-IeV"
"35131";"La Mézière";1;14;1;1;"LA MEZIERE";"53";"35";"35-IeV";"BRE/35-IeV"
"35132";"Saint-Gilles";1;14;1;1;"SAINT GILLES";"53";"35";"35-IeV";"BRE/35-IeV"
"35201";"Laillé";2;21;1;1;"LAILLE";"53";"35";"35-IeV";"BRE/35-IeV"
"35202";"Cancale";2;21;1;1;"CANCALE";"53";"35";"35-IeV";"BRE/35-IeV"
"35203";"Gévezé";2;21;1;1;"GEVEZE";"53";"35";"35-IeV";"BRE/35-IeV"
"35204";"La Guerche-de-Bretagne";2;21;2;2;"LA GUERCHE DE BRETAGNE";"53";"35";"35-IeV";"BRE/35-IeV"
"35205";"Dol-de-Bretagne";2;21;1;1;"DOL DE BRETAGNE";"53";"35";"35-IeV";"BRE/35-IeV"
"35206";"Saint-Méen-le-Grand";2;21;2;2;"SAINT MEEN LE GRAND";"53";"35";"35-IeV";"BRE/35-IeV"
"35207";"Montauban-de-Bretagne";2;21;1;1;"MONTAUBAN DE BRETAGNE";"53";"35";"35-IeV";"BRE/35-IeV"
"35208";"Combourg";2;21;1;1;"COMBOURG";"53";"35";"35-IeV";"BRE/35-IeV"
"35209";"Noyal-sur-Vilaine";2;21;1;1;"NOYAL SUR VILAINE";"53";"35";"35-IeV";"BRE/35-IeV"
"35210";"Retiers";2;21;2;2;"RETIERS";"53";"35";"35-IeV";"BRE/35-IeV"
"35211";"Bréal-sous-Montfort";2;21;1;1;"BREAL SOUS MONTFORT";"53";"35";"35-IeV";"BRE/35-IeV"
"35212";"Montfort-sur-Meu";2;21;1;1;"MONTFORT SUR MEU";"53";"35";"35-IeV";"BRE/35-IeV"
"35213";"Acigné";2;21;1;1;"ACIGNE";"53";"35";"35-IeV";"BRE/35-IeV"
"35214";"Guipry-Messac";2;21;1;1;"GUIPRY MESSAC";"53";"35";"35-IeV";"BRE/35-IeV"
"35215";"Bain-de-Bretagne";2;22;1;1;"BAIN DE BRETAGNE";"53";"35";"35-IeV";"BRE/35-IeV"
"35216";"Mordelles";2;22;1;1;"MORDELLES";"53";"35";"35-IeV";"BRE/35-IeV"
"35217";"Liffré";2;22;1;1;"LIFFRE";"53";"35";"35-IeV";"BRE/35-IeV"
"35218";"Bédée";2;22;2;2;"BEDEE";"53";"35";"35-IeV";"BRE/35-IeV"
"35219";"Vern-sur-Seiche";2;22;1;1;"VERN SUR SEICHE";"53";"35";"35-IeV";"BRE/35-IeV"
"35220";"Janzé";2;22;1;1;"JANZE";"53";"35";"35-IeV";"BRE/35-IeV"
"35221";"Guichen";2;22;1;1;"GUICHEN";"53";"35";"35-IeV";"BRE/35-IeV"
"35222";"Châteaubourg";2;22;2;2;"CHATEAUBOURG";"53";"35";"35-IeV";"BRE/35-IeV"
"35301";"Châteaugiron";3;31;2;2;"CHATEAUGIRON";"53";"35";"35-IeV";"BRE/35-IeV"
"35302";"Le Rheu";3;32;2;3;"LE RHEU";"53";"35";"35-IeV";"BRE/35-IeV"
"35303";"Vitré";3;32;1;1;"VITRE";"53";"35";"35-IeV";"BRE/35-IeV"
"35401";"Fougères";4;42;2;4;"FOUGERES";"53";"35";"35-IeV";"BRE/35-IeV"
"35402";"Saint-Malo";4;44;1;1;"SAINT MALO";"53";"35";"35-IeV";"BRE/35-IeV"
"35701";"Rennes";7;72;2;16;"RENNES";"53";"35";"35-IeV";"BRE/35-IeV"
"36000";"Communes hors unité urbaine du département 36";0;0;0;216;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 36";"24";"36";"36-Ind";"CVL/36-Ind"
"36101";"Valençay";1;11;1;1;"VALENCAY";"24";"36";"36-Ind";"CVL/36-Ind"
"36102";"Châtillon-sur-Indre";1;12;1;1;"CHATILLON SUR INDRE";"24";"36";"36-Ind";"CVL/36-Ind"
"36103";"Vatan";1;12;2;3;"VATAN";"24";"36";"36-Ind";"CVL/36-Ind"
"36104";"Villedieu-sur-Indre";1;12;1;1;"VILLEDIEU SUR INDRE";"24";"36";"36-Ind";"CVL/36-Ind"
"36105";"Saint-Gaultier";1;12;2;2;"SAINT GAULTIER";"24";"36";"36-Ind";"CVL/36-Ind"
"36106";"Chabris";1;12;1;1;"CHABRIS";"24";"36";"36-Ind";"CVL/36-Ind"
"36107";"Levroux";1;12;1;1;"LEVROUX";"24";"36";"36-Ind";"CVL/36-Ind"
"36108";"Ardentes";1;13;1;1;"ARDENTES";"24";"36";"36-Ind";"CVL/36-Ind"
"36109";"Buzançais";1;14;1;1;"BUZANCAIS";"24";"36";"36-Ind";"CVL/36-Ind"
"36201";"Le Blanc";2;21;1;1;"LE BLANC";"24";"36";"36-Ind";"CVL/36-Ind"
"36202";"La Châtre";2;22;2;4;"LA CHATRE";"24";"36";"36-Ind";"CVL/36-Ind"
"36203";"Argenton-sur-Creuse";2;22;2;3;"ARGENTON SUR CREUSE";"24";"36";"36-Ind";"CVL/36-Ind"
"36301";"Issoudun";3;31;1;1;"ISSOUDUN";"24";"36";"36-Ind";"CVL/36-Ind"
"36501";"Châteauroux";5;51;2;4;"CHATEAUROUX";"24";"36";"36-Ind";"CVL/36-Ind"
"37000";"Communes hors unité urbaine du département 37";0;0;0;196;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 37";"24";"37";"37-IeL";"CVL/37-IeL"
"37101";"Richelieu";1;11;2;2;"RICHELIEU";"24";"37";"37-IeL";"CVL/37-IeL"
"37102";"Saint-Paterne-Racan";1;12;2;2;"SAINT PATERNE RACAN";"24";"37";"37-IeL";"CVL/37-IeL"
"37103";"Chanceaux-sur-Choisille";1;13;1;1;"CHANCEAUX SUR CHOISILLE";"24";"37";"37-IeL";"CVL/37-IeL"
"37104";"Truyes";1;14;2;2;"TRUYES";"24";"37";"37-IeL";"CVL/37-IeL"
"37105";"Sainte-Maure-de-Touraine";1;14;1;1;"SAINTE MAURE DE TOURAINE";"24";"37";"37-IeL";"CVL/37-IeL"
"37106";"Monnaie";1;14;1;1;"MONNAIE";"24";"37";"37-IeL";"CVL/37-IeL"
"37107";"Beaumont-en-Véron";1;14;2;2;"BEAUMONT EN VERON";"24";"37";"37-IeL";"CVL/37-IeL"
"37108";"Langeais";1;14;1;1;"LANGEAIS";"24";"37";"37-IeL";"CVL/37-IeL"
"37201";"Cinq-Mars-la-Pile";2;21;2;2;"CINQ MARS LA PILE";"24";"37";"37-IeL";"CVL/37-IeL"
"37202";"Azay-le-Rideau";2;21;2;2;"AZAY LE RIDEAU";"24";"37";"37-IeL";"CVL/37-IeL"
"37203";"Esvres";2;21;1;1;"ESVRES";"24";"37";"37-IeL";"CVL/37-IeL"
"37204";"Bourgueil";2;21;2;3;"BOURGUEIL";"24";"37";"37-IeL";"CVL/37-IeL"
"37205";"Château-Renault";2;22;2;2;"CHATEAU RENAULT";"24";"37";"37-IeL";"CVL/37-IeL"
"37206";"Véretz";2;22;2;2;"VERETZ";"24";"37";"37-IeL";"CVL/37-IeL"
"37301";"Chinon";3;31;2;3;"CHINON";"24";"37";"37-IeL";"CVL/37-IeL"
"37302";"Loches";3;31;2;4;"LOCHES";"24";"37";"37-IeL";"CVL/37-IeL"
"37303";"Monts";3;31;2;4;"MONTS";"24";"37";"37-IeL";"CVL/37-IeL"
"37701";"Tours";7;72;2;38;"TOURS";"24";"37";"37-IeL";"CVL/37-IeL"
"38000";"Communes hors unité urbaine du département 38";0;0;0;312;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 38";"84";"38";"38-Isè";"ARA/38-Isè"
"38101";"Frontonas";1;11;1;1;"FRONTONAS";"84";"38";"38-Isè";"ARA/38-Isè"
"38102";"Izeaux";1;11;1;1;"IZEAUX";"84";"38";"38-Isè";"ARA/38-Isè"
"38103";"Saint-Paul-de-Varces";1;11;1;1;"SAINT PAUL DE VARCES";"84";"38";"38-Isè";"ARA/38-Isè"
"38104";"Faramans";1;11;2;3;"FARAMANS";"84";"38";"38-Isè";"ARA/38-Isè"
"38105";"Saint-Georges-de-Commiers";1;11;1;1;"SAINT GEORGES DE COMMIERS";"84";"38";"38-Isè";"ARA/38-Isè"
"38106";"Goncelin";1;11;1;1;"GONCELIN";"84";"38";"38-Isè";"ARA/38-Isè"
"38107";"Auberives-sur-Varèze";1;12;2;2;"AUBERIVES SUR VAREZE";"84";"38";"38-Isè";"ARA/38-Isè"
"38108";"Le Cheylas";1;12;1;1;"LE CHEYLAS";"84";"38";"38-Isè";"ARA/38-Isè"
"38109";"Lans-en-Vercors";1;12;1;1;"LANS EN VERCORS";"84";"38";"38-Isè";"ARA/38-Isè"
"38110";"Diémoz";1;12;1;1;"DIEMOZ";"84";"38";"38-Isè";"ARA/38-Isè"
"38111";"Saint-Siméon-de-Bressieux";1;12;1;1;"SAINT SIMEON DE BRESSIEUX";"84";"38";"38-Isè";"ARA/38-Isè"
"38112";"Theys";1;12;2;2;"THEYS";"84";"38";"38-Isè";"ARA/38-Isè"
"38113";"Chapareillan";1;13;1;1;"CHAPAREILLAN";"84";"38";"38-Isè";"ARA/38-Isè"
"38114";"Sonnay";1;13;2;3;"SONNAY";"84";"38";"38-Isè";"ARA/38-Isè"
"38115";"Le Bourg-d'Oisans";1;13;1;1;"LE BOURG D OISANS";"84";"38";"38-Isè";"ARA/38-Isè"
"38116";"Saint-Romain-de-Jalionas";1;13;1;1;"SAINT ROMAIN DE JALIONAS";"84";"38";"38-Isè";"ARA/38-Isè"
"38117";"Saint-Georges-d'Espéranche";1;13;1;1;"SAINT GEORGES D ESPERANCHE";"84";"38";"38-Isè";"ARA/38-Isè"
"38118";"Estrablin";1;13;1;1;"ESTRABLIN";"84";"38";"38-Isè";"ARA/38-Isè"
"38119";"Saint-André-le-Gaz";1;13;2;2;"SAINT ANDRE LE GAZ";"84";"38";"38-Isè";"ARA/38-Isè"
"38120";"Saint-Étienne-de-Saint-Geoirs";1;13;2;2;"SAINT ETIENNE DE SAINT GEOIRS";"84";"38";"38-Isè";"ARA/38-Isè"
"38121";"Brié-et-Angonnes";1;13;2;2;"BRIE ET ANGONNES";"84";"38";"38-Isè";"ARA/38-Isè"
"38122";"Saint-Savin";1;14;1;1;"SAINT SAVIN";"84";"38";"38-Isè";"ARA/38-Isè"
"38123";"Villard-de-Lans";1;14;1;1;"VILLARD DE LANS";"84";"38";"38-Isè";"ARA/38-Isè"
"38124";"Saint-Laurent-du-Pont";1;14;1;1;"SAINT LAURENT DU PONT";"84";"38";"38-Isè";"ARA/38-Isè"
"38125";"Saint-Jean-de-Bournay";1;14;1;1;"SAINT JEAN DE BOURNAY";"84";"38";"38-Isè";"ARA/38-Isè"
"38126";"La Terrasse";1;14;2;2;"LA TERRASSE";"84";"38";"38-Isè";"ARA/38-Isè"
"38127";"Heyrieux";1;14;1;1;"HEYRIEUX";"84";"38";"38-Isè";"ARA/38-Isè"
"38128";"Villette-d'Anthon";1;14;1;1;"VILLETTE D ANTHON";"84";"38";"38-Isè";"ARA/38-Isè"
"38201";"Crémieu";2;21;2;2;"CREMIEU";"84";"38";"38-Isè";"ARA/38-Isè"
"38202";"Montalieu-Vercieu";2;21;2;2;"MONTALIEU VERCIEU";"84";"38";"38-Isè";"ARA/38-Isè"
"38203";"Le Touvet";2;21;2;3;"LE TOUVET";"84";"38";"38-Isè";"ARA/38-Isè"
"38204";"Saint-Just-Chaleyssin";2;21;2;2;"SAINT JUST CHALEYSSIN";"84";"38";"38-Isè";"ARA/38-Isè"
"38205";"La Côte-Saint-André";2;21;2;2;"LA COTE SAINT ANDRE";"84";"38";"38-Isè";"ARA/38-Isè"
"38206";"Beaurepaire";2;21;2;2;"BEAUREPAIRE";"84";"38";"38-Isè";"ARA/38-Isè"
"38207";"La Mure";2;21;2;3;"LA MURE";"84";"38";"38-Isè";"ARA/38-Isè"
"38208";"Les Avenières Veyrins-Thuellin";2;22;1;1;"LES AVENIERES VEYRINS THUELLIN";"84";"38";"38-Isè";"ARA/38-Isè"
"38209";"Tullins";2;22;2;2;"TULLINS";"84";"38";"38-Isè";"ARA/38-Isè"
"38301";"Apprieu-Le Grand-Lemps";3;31;2;5;"APPRIEU LE GRAND LEMPS";"84";"38";"38-Isè";"ARA/38-Isè"
"38302";"Vif";3;31;2;2;"VIF";"84";"38";"38-Isè";"ARA/38-Isè"
"38303";"Les Abrets en Dauphiné";3;31;2;4;"LES ABRETS EN DAUPHINE";"84";"38";"38-Isè";"ARA/38-Isè"
"38304";"Crolles";3;31;2;2;"CROLLES";"84";"38";"38-Isè";"ARA/38-Isè"
"38401";"Vizille";4;41;2;7;"VIZILLE";"84";"38";"38-Isè";"ARA/38-Isè"
"38402";"Saint-Marcellin";4;41;2;8;"SAINT MARCELLIN";"84";"38";"38-Isè";"ARA/38-Isè"
"38403";"Charvieu-Chavagneux";4;42;2;4;"CHARVIEU CHAVAGNEUX";"84";"38";"38-Isè";"ARA/38-Isè"
"38404";"Villefontaine";4;43;2;6;"VILLEFONTAINE";"84";"38";"38-Isè";"ARA/38-Isè"
"38405";"La Tour-du-Pin";4;43;2;15;"LA TOUR DU PIN";"84";"38";"38-Isè";"ARA/38-Isè"
"38501";"Bourgoin-Jallieu";5;51;2;9;"BOURGOIN JALLIEU";"84";"38";"38-Isè";"ARA/38-Isè"
"38502";"Voiron";5;51;2;15;"VOIRON";"84";"38";"38-Isè";"ARA/38-Isè"
"38701";"Grenoble";7;72;2;38;"GRENOBLE";"84";"38";"38-Isè";"ARA/38-Isè"
"39000";"Communes hors unité urbaine du département 39";0;0;0;446;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 39";"27";"39";"39-Jur";"BFC/39-Jur"
"39101";"Moirans-en-Montagne";1;11;1;1;"MOIRANS EN MONTAGNE";"27";"39";"39-Jur";"BFC/39-Jur"
"39102";"Chaussin";1;11;2;2;"CHAUSSIN";"27";"39";"39-Jur";"BFC/39-Jur"
"39103";"Fraisans";1;11;2;2;"FRAISANS";"27";"39";"39-Jur";"BFC/39-Jur"
"39104";"Salins-les-Bains";1;12;2;2;"SALINS LES BAINS";"27";"39";"39-Jur";"BFC/39-Jur"
"39105";"Saint-Amour";1;13;2;3;"SAINT AMOUR";"27";"39";"39-Jur";"BFC/39-Jur"
"39106";"Les Rousses";1;13;1;1;"LES ROUSSES";"27";"39";"39-Jur";"BFC/39-Jur"
"39107";"Arbois";1;13;2;2;"ARBOIS";"27";"39";"39-Jur";"BFC/39-Jur"
"39108";"Poligny";1;14;1;1;"POLIGNY";"27";"39";"39-Jur";"BFC/39-Jur"
"39109";"Coteaux du Lizon";1;14;2;2;"COTEAUX DU LIZON";"27";"39";"39-Jur";"BFC/39-Jur"
"39201";"Tavaux";2;22;2;3;"TAVAUX";"27";"39";"39-Jur";"BFC/39-Jur"
"39202";"Hauts de Bienne";2;22;2;2;"HAUTS DE BIENNE";"27";"39";"39-Jur";"BFC/39-Jur"
"39203";"Saint-Claude";2;22;2;2;"SAINT CLAUDE";"27";"39";"39-Jur";"BFC/39-Jur"
"39204";"Champagnole";2;22;2;4;"CHAMPAGNOLE";"27";"39";"39-Jur";"BFC/39-Jur"
